iso3c,year,e_gdppc
SWZ,1985,4.02
SWZ,1986,4.405
SWZ,1987,4.785
SWZ,1988,4.976
SWZ,1989,5.224
SWZ,1990,5.55
SWZ,1991,5.642
SWZ,1992,5.738
SWZ,1993,5.854
SWZ,1994,5.991
SWZ,1995,6.253
SWZ,1996,6.407
SWZ,1997,6.433
SWZ,1998,6.442
SWZ,1999,6.48
SWZ,2000,6.552
SWZ,2001,6.556
SWZ,2002,6.63
SWZ,2003,6.766
SWZ,2004,6.917
SWZ,2005,7.162
SWZ,2006,7.45
SWZ,2007,7.61
SWZ,2008,7.697
SWZ,2009,7.831
SWZ,2010,7.995
SWZ,2011,8.128
SWZ,2012,8.389
SWZ,2013,8.566
SWZ,2014,8.62
SWZ,2015,8.67
SWZ,2016,8.726
SWZ,2017,8.877
SWZ,2018,8.984
SWZ,2019,9.007
SWZ,2020,NA
SWZ,2021,NA
TJK,1990,4.921
TJK,1991,4.309
TJK,1992,3.157
TJK,1993,2.558
TJK,1994,2.042
TJK,1995,1.765
TJK,1996,1.549
TJK,1997,1.51
TJK,1998,1.479
TJK,1999,1.467
TJK,2000,1.522
TJK,2001,1.628
TJK,2002,1.756
TJK,2003,1.918
TJK,2004,2.064
TJK,2005,2.178
TJK,2006,2.28
TJK,2007,2.394
TJK,2008,2.486
TJK,2009,2.566
TJK,2010,2.72
TJK,2011,2.86
TJK,2012,3.025
TJK,2013,3.146
TJK,2014,3.281
TJK,2015,3.317
TJK,2016,3.441
TJK,2017,3.582
TJK,2018,3.662
TJK,2019,3.735
TJK,2020,NA
TJK,2021,NA
TGO,1980,1.918
TGO,1981,1.784
TGO,1982,1.676
TGO,1983,1.577
TGO,1984,1.551
TGO,1985,1.539
TGO,1986,1.522
TGO,1987,1.5
TGO,1988,1.533
TGO,1989,1.536
TGO,1990,1.52
TGO,1991,1.459
TGO,1992,1.377
TGO,1993,1.258
TGO,1994,1.303
TGO,1995,1.342
TGO,1996,1.414
TGO,1997,1.457
TGO,1998,1.409
TGO,1999,1.389
TGO,2000,1.354
TGO,2001,1.324
TGO,2002,1.323
TGO,2003,1.334
TGO,2004,1.302
TGO,2005,1.25
TGO,2006,1.231
TGO,2007,1.204
TGO,2008,1.21
TGO,2009,1.231
TGO,2010,1.263
TGO,2011,1.31
TGO,2012,1.363
TGO,2013,1.428
TGO,2014,1.495
TGO,2015,1.567
TGO,2016,1.642
TGO,2017,1.694
TGO,2018,1.752
TGO,2019,1.804
TGO,2020,NA
TGO,2021,NA
TTO,1980,18.789
TTO,1981,18.945
TTO,1982,18.21
TTO,1983,16.895
TTO,1984,15.977
TTO,1985,15.105
TTO,1986,14.007
TTO,1987,13.066
TTO,1988,12.345
TTO,1989,12.014
TTO,1990,11.86
TTO,1991,11.81
TTO,1992,11.93
TTO,1993,11.872
TTO,1994,11.985
TTO,1995,12.339
TTO,1996,12.824
TTO,1997,13.543
TTO,1998,14.359
TTO,1999,15.637
TTO,2000,16.933
TTO,2001,17.784
TTO,2002,19.137
TTO,2003,21.558
TTO,2004,23.726
TTO,2005,25.817
TTO,2006,28.448
TTO,2007,30.489
TTO,2008,31.476
TTO,2009,30.323
TTO,2010,30.882
TTO,2011,31.554
TTO,2012,31.575
TTO,2013,31.848
TTO,2014,31.569
TTO,2015,30.789
TTO,2016,29.526
TTO,2017,28.706
TTO,2018,28.487
TTO,2019,28.035
TTO,2020,NA
TTO,2021,NA
TKM,1990,8.728
TKM,1991,8.301
TKM,1992,7.397
TKM,1993,6.985
TKM,1994,5.888
TKM,1995,5.342
TKM,1996,5.175
TKM,1997,4.924
TKM,1998,5.152
TKM,1999,5.623
TKM,2000,6.201
TKM,2001,6.611
TKM,2002,7.003
TKM,2003,7.454
TKM,2004,8.043
TKM,2005,8.941
TKM,2006,9.801
TKM,2007,10.71
TKM,2008,11.732
TKM,2009,12.945
TKM,2010,14.109
TKM,2011,15.51
TKM,2012,16.934
TKM,2013,18.384
TKM,2014,19.831
TKM,2015,20.98
TKM,2016,21.839
TKM,2017,22.575
TKM,2018,23.605
TKM,2019,25.029
TKM,2020,NA
TKM,2021,NA
NA,1980,15.451
NA,1981,15.72
NA,1982,15.901
NA,1983,16.061
NA,1984,16.372
NA,1985,16.608
NA,1986,16.681
NA,1987,16.553
NA,1988,15.89
NA,1989,14.727
NA,1990,12.678
NA,2007,NA
NA,2008,NA
NA,2009,NA
NA,2010,NA
NA,2011,NA
NA,2012,NA
NA,2013,NA
NA,2014,NA
NA,2015,NA
NA,2016,NA
NA,2017,NA
NA,2018,NA
NA,2019,NA
NA,2020,NA
NA,2021,NA
NA,1991,NA
NA,1992,NA
NA,1993,NA
NA,1994,NA
NA,1995,NA
NA,1996,NA
NA,1997,NA
NA,1998,NA
NA,1999,NA
NA,2000,NA
NA,2001,NA
NA,2002,NA
NA,2003,NA
NA,2004,NA
NA,2005,NA
NA,2006,NA
NA,2007,NA
NA,2008,NA
NA,2009,NA
NA,2010,NA
NA,2011,NA
NA,2012,NA
NA,2013,NA
NA,2014,NA
NA,2015,NA
NA,2016,NA
NA,2017,NA
NA,2018,NA
NA,2019,NA
NA,2020,NA
NA,2021,NA
UZB,1990,5.528
UZB,1991,5.156
UZB,1992,4.662
UZB,1993,4.471
UZB,1994,4.202
UZB,1995,4.054
UZB,1996,4.027
UZB,1997,4.07
UZB,1998,4.148
UZB,1999,4.261
UZB,2000,4.341
UZB,2001,4.477
UZB,2002,4.641
UZB,2003,4.827
UZB,2004,5.063
UZB,2005,5.353
UZB,2006,5.654
UZB,2007,6.068
UZB,2008,6.42
UZB,2009,6.832
UZB,2010,7.227
UZB,2011,7.699
UZB,2012,8.175
UZB,2013,8.656
UZB,2014,9.225
UZB,2015,9.744
UZB,2016,10.115
UZB,2017,10.307
UZB,2018,10.547
UZB,2019,10.696
UZB,2020,NA
UZB,2021,NA
AUT,1980,21.545
AUT,1981,21.772
AUT,1982,22.182
AUT,1983,22.564
AUT,1984,22.876
AUT,1985,23.263
AUT,1986,23.956
AUT,1987,24.629
AUT,1988,25.599
AUT,1989,26.69
AUT,1990,27.799
AUT,1991,28.808
AUT,1992,29.326
AUT,1993,29.761
AUT,1994,30.427
AUT,1995,31.174
AUT,1996,31.836
AUT,1997,32.732
AUT,1998,33.908
AUT,1999,35.059
AUT,2000,36.07
AUT,2001,36.519
AUT,2002,37.267
AUT,2003,37.775
AUT,2004,38.533
AUT,2005,39.334
AUT,2006,40.313
AUT,2007,41.56
AUT,2008,41.638
AUT,2009,41.259
AUT,2010,41.524
AUT,2011,42.125
AUT,2012,42.381
AUT,2013,42.406
AUT,2014,42.507
AUT,2015,42.963
AUT,2016,43.987
AUT,2017,44.859
AUT,2018,45.734
AUT,2019,46.194
AUT,2020,NA
AUT,2021,NA
BHR,1980,19.511
BHR,1981,18.864
BHR,1982,17.924
BHR,1983,17.766
BHR,1984,17.56
BHR,1985,15.992
BHR,1986,15.43
BHR,1987,15.327
BHR,1988,15.871
BHR,1989,16.209
BHR,1990,16.955
BHR,1991,17.69
BHR,1992,18.567
BHR,1993,19.583
BHR,1994,19.928
BHR,1995,20.101
BHR,1996,20.355
BHR,1997,20.938
BHR,1998,21.468
BHR,1999,22.659
BHR,2000,24.2
BHR,2001,24.614
BHR,2002,24.858
BHR,2003,25.87
BHR,2004,26.978
BHR,2005,28.309
BHR,2006,29.086
BHR,2007,29.736
BHR,2008,30.189
BHR,2009,29.529
BHR,2010,29.833
BHR,2011,30.278
BHR,2012,31.119
BHR,2013,31.432
BHR,2014,31.685
BHR,2015,31.495
BHR,2016,31.148
BHR,2017,31.336
BHR,2018,30.874
BHR,2019,30.046
BHR,2020,NA
BHR,2021,NA
BRB,1980,13.387
BRB,1981,13.216
BRB,1982,12.936
BRB,1983,12.986
BRB,1984,13.279
BRB,1985,13.489
BRB,1986,14.201
BRB,1987,14.876
BRB,1988,15.326
BRB,1989,15.845
BRB,1990,16.041
BRB,1991,15.749
BRB,1992,15.072
BRB,1993,15.292
BRB,1994,16.244
BRB,1995,16.957
BRB,1996,17.593
BRB,1997,18.043
BRB,1998,18.557
BRB,1999,18.713
BRB,2000,18.83
BRB,2001,18.497
BRB,2002,18.385
BRB,2003,18.492
BRB,2004,18.761
BRB,2005,19.048
BRB,2006,19.325
BRB,2007,19.611
BRB,2008,19.166
BRB,2009,18.197
BRB,2010,17.582
BRB,2011,17.018
BRB,2012,16.607
BRB,2013,16.358
BRB,2014,16.309
BRB,2015,16.461
BRB,2016,16.831
BRB,2017,17.345
BRB,2018,17.563
BRB,2019,17.879
BRB,2020,NA
BRB,2021,NA
BEL,1980,23.84
BEL,1981,23.654
BEL,1982,23.665
BEL,1983,23.603
BEL,1984,23.762
BEL,1985,24.04
BEL,1986,24.616
BEL,1987,25.304
BEL,1988,26.424
BEL,1989,27.349
BEL,1990,28.403
BEL,1991,29.084
BEL,1992,29.473
BEL,1993,29.775
BEL,1994,30.473
BEL,1995,30.966
BEL,1996,31.401
BEL,1997,32.496
BEL,1998,33.374
BEL,1999,34.634
BEL,2000,35.577
BEL,2001,36.188
BEL,2002,36.57
BEL,2003,36.822
BEL,2004,37.418
BEL,2005,38.082
BEL,2006,38.894
BEL,2007,39.845
BEL,2008,39.761
BEL,2009,39.551
BEL,2010,39.99
BEL,2011,40.094
BEL,2012,40.036
BEL,2013,40.075
BEL,2014,40.546
BEL,2015,41.208
BEL,2016,42.127
BEL,2017,42.989
BEL,2018,43.733
BEL,2019,44.202
BEL,2020,NA
BEL,2021,NA
BIH,1992,2.111
BIH,1993,1.982
BIH,1994,2.027
BIH,1995,2.463
BIH,1996,3.631
BIH,1997,4.735
BIH,1998,5.41
BIH,1999,5.912
BIH,2000,6.159
BIH,2001,6.358
BIH,2002,6.542
BIH,2003,6.764
BIH,2004,7.065
BIH,2005,7.514
BIH,2006,7.982
BIH,2007,8.412
BIH,2008,8.791
BIH,2009,8.892
BIH,2010,8.97
BIH,2011,9.095
BIH,2012,9.251
BIH,2013,9.468
BIH,2014,9.757
BIH,2015,10.12
BIH,2016,10.569
BIH,2017,11.205
BIH,2018,11.691
BIH,2019,11.985
BIH,2020,NA
BIH,2021,NA
BGR,1980,9.327
BGR,1981,9.586
BGR,1982,9.882
BGR,1983,10.067
BGR,1984,10.327
BGR,1985,10.451
BGR,1986,10.741
BGR,1987,10.99
BGR,1988,11.173
BGR,1989,11.041
BGR,1990,10.571
BGR,1991,10.102
BGR,1992,9.533
BGR,1993,9.227
BGR,1994,9.298
BGR,1995,9.452
BGR,1996,9.241
BGR,1997,8.644
BGR,1998,8.797
BGR,1999,8.748
BGR,2000,9.102
BGR,2001,9.529
BGR,2002,10.138
BGR,2003,10.721
BGR,2004,11.389
BGR,2005,12.205
BGR,2006,13.104
BGR,2007,14.112
BGR,2008,14.862
BGR,2009,15.059
BGR,2010,15.305
BGR,2011,15.49
BGR,2012,15.663
BGR,2013,15.92
BGR,2014,16.402
BGR,2015,17.129
BGR,2016,17.978
BGR,2017,18.768
BGR,2018,19.501
BGR,2019,20.002
BGR,2020,NA
BGR,2021,NA
COM,1980,2.337
COM,1981,2.362
COM,1982,2.426
COM,1983,2.489
COM,1984,2.541
COM,1985,2.573
COM,1986,2.612
COM,1987,2.589
COM,1988,2.553
COM,1989,2.469
COM,1990,2.453
COM,1991,2.401
COM,1992,2.43
COM,1993,2.404
COM,1994,2.283
COM,1995,2.302
COM,1996,2.264
COM,1997,2.253
COM,1998,2.213
COM,1999,2.208
COM,2000,2.232
COM,2001,2.272
COM,2002,2.28
COM,2003,2.26
COM,2004,2.232
COM,2005,2.248
COM,2006,2.239
COM,2007,2.154
COM,2008,2.157
COM,2009,2.163
COM,2010,2.157
COM,2011,2.194
COM,2012,2.249
COM,2013,2.314
COM,2014,2.358
COM,2015,2.383
COM,2016,2.442
COM,2017,2.563
COM,2018,2.633
COM,2019,2.709
COM,2020,NA
COM,2021,NA
HRV,1991,12.024
HRV,1992,10.776
HRV,1993,10.181
HRV,1994,10.49
HRV,1995,11.265
HRV,1996,12.031
HRV,1997,12.776
HRV,1998,13.294
HRV,1999,13.636
HRV,2000,14.131
HRV,2001,14.86
HRV,2002,15.929
HRV,2003,16.96
HRV,2004,17.72
HRV,2005,18.571
HRV,2006,19.598
HRV,2007,20.568
HRV,2008,20.944
HRV,2009,20.24
HRV,2010,19.978
HRV,2011,20.1
HRV,2012,19.913
HRV,2013,19.828
HRV,2014,19.972
HRV,2015,20.49
HRV,2016,21.337
HRV,2017,22.356
HRV,2018,22.972
HRV,2019,23.442
HRV,2020,NA
HRV,2021,NA
CUB,1980,5.128
CUB,1981,5.44
CUB,1982,5.708
CUB,1983,5.967
CUB,1984,6.209
CUB,1985,6.341
CUB,1986,6.37
CUB,1987,6.282
CUB,1988,6.274
CUB,1989,6.112
CUB,1990,5.742
CUB,1991,5.133
CUB,1992,4.544
CUB,1993,4.045
CUB,1994,3.911
CUB,1995,3.923
CUB,1996,4.095
CUB,1997,4.213
CUB,1998,4.358
CUB,1999,4.513
CUB,2000,4.741
CUB,2001,4.926
CUB,2002,5.072
CUB,2003,5.235
CUB,2004,5.422
CUB,2005,5.693
CUB,2006,6.139
CUB,2007,6.484
CUB,2008,6.769
CUB,2009,6.948
CUB,2010,7.166
CUB,2011,7.39
CUB,2012,7.617
CUB,2013,7.829
CUB,2014,8.056
CUB,2015,8.335
CUB,2016,8.635
CUB,2017,8.864
CUB,2018,8.989
CUB,2019,8.995
CUB,2020,NA
CUB,2021,NA
CYP,1980,11.394
CYP,1981,11.817
CYP,1982,12.43
CYP,1983,12.997
CYP,1984,13.934
CYP,1985,14.504
CYP,1986,15.068
CYP,1987,15.982
CYP,1988,16.951
CYP,1989,18.151
CYP,1990,19.157
CYP,1991,19.479
CYP,1992,20.229
CYP,1993,20.442
CYP,1994,21.127
CYP,1995,22.052
CYP,1996,22.19
CYP,1997,22.63
CYP,1998,23.401
CYP,1999,24.288
CYP,2000,25.425
CYP,2001,26.115
CYP,2002,26.562
CYP,2003,26.904
CYP,2004,27.712
CYP,2005,28.51
CYP,2006,29.441
CYP,2007,30.318
CYP,2008,30.729
CYP,2009,30.327
CYP,2010,29.881
CYP,2011,29.042
CYP,2012,27.951
CYP,2013,26.72
CYP,2014,26.145
CYP,2015,26.82
CYP,2016,28.119
CYP,2017,29.573
CYP,2018,30.657
CYP,2019,31.33
CYP,2020,NA
CYP,2021,NA
NA,1980,15.006
NA,1981,15.12
NA,1982,15.277
NA,1983,15.506
NA,1984,15.752
NA,1985,15.875
NA,1986,16.122
NA,1987,16.283
NA,1988,16.493
NA,1989,16.605
NA,1990,16.443
NA,1991,15.597
NA,1992,15.31
CZE,1993,18.292
CZE,1994,18.721
CZE,1995,19.543
CZE,1996,20.193
CZE,1997,20.283
CZE,1998,20.305
CZE,1999,20.66
CZE,2000,21.293
CZE,2001,22.078
CZE,2002,22.913
CZE,2003,23.753
CZE,2004,24.956
CZE,2005,26.205
CZE,2006,27.52
CZE,2007,28.736
CZE,2008,29.245
CZE,2009,28.985
CZE,2010,28.952
CZE,2011,29.278
CZE,2012,29.27
CZE,2013,29.454
CZE,2014,30.396
CZE,2015,31.74
CZE,2016,32.914
CZE,2017,34.551
CZE,2018,35.378
CZE,2019,36.028
CZE,2020,NA
CZE,2021,NA
DNK,1980,25.268
DNK,1981,25.175
DNK,1982,25.594
DNK,1983,26.277
DNK,1984,27.099
DNK,1985,27.99
DNK,1986,28.97
DNK,1987,29.473
DNK,1988,29.81
DNK,1989,30.092
DNK,1990,30.655
DNK,1991,31.097
DNK,1992,31.711
DNK,1993,32.058
DNK,1994,33.059
DNK,1995,33.91
DNK,1996,34.919
DNK,1997,35.887
DNK,1998,37.212
DNK,1999,38.158
DNK,2000,39.078
DNK,2001,39.695
DNK,2002,40.031
DNK,2003,40.248
DNK,2004,40.884
DNK,2005,41.95
DNK,2006,43.169
DNK,2007,43.738
DNK,2008,43.543
DNK,2009,42.681
DNK,2010,42.856
DNK,2011,43.077
DNK,2012,42.932
DNK,2013,43.187
DNK,2014,43.898
DNK,2015,44.576
DNK,2016,45.648
DNK,2017,46.948
DNK,2018,47.956
DNK,2019,48.486
DNK,2020,NA
DNK,2021,NA
GNQ,1980,2.563
GNQ,1981,2.453
GNQ,1982,2.407
GNQ,1983,2.51
GNQ,1984,2.492
GNQ,1985,2.533
GNQ,1986,2.457
GNQ,1987,2.442
GNQ,1988,2.401
GNQ,1989,2.298
GNQ,1990,2.035
GNQ,1991,2
GNQ,1992,2.199
GNQ,1993,2.358
GNQ,1994,2.474
GNQ,1995,2.884
GNQ,1996,4.085
GNQ,1997,6.777
GNQ,1998,8.461
GNQ,1999,10.521
GNQ,2000,13.025
GNQ,2001,17.444
GNQ,2002,20.111
GNQ,2003,22.668
GNQ,2004,26.905
GNQ,2005,30.455
GNQ,2006,32.142
GNQ,2007,34.941
GNQ,2008,38.393
GNQ,2009,37.644
GNQ,2010,36.527
GNQ,2011,37.8
GNQ,2012,38.364
GNQ,2013,36.591
GNQ,2014,34.428
GNQ,2015,30.635
GNQ,2016,27.284
GNQ,2017,25.136
GNQ,2018,23.119
GNQ,2019,21.076
GNQ,2020,NA
GNQ,2021,NA
EST,1990,12.668
EST,1991,12.17
EST,1992,11.046
EST,1993,10.532
EST,1994,10.486
EST,1995,11.049
EST,1996,11.713
EST,1997,12.75
EST,1998,13.431
EST,1999,13.919
EST,2000,14.923
EST,2001,15.848
EST,2002,16.67
EST,2003,17.905
EST,2004,19.257
EST,2005,20.986
EST,2006,22.966
EST,2007,24.39
EST,2008,23.946
EST,2009,22.492
EST,2010,22.56
EST,2011,23.721
EST,2012,24.644
EST,2013,25.263
EST,2014,26.008
EST,2015,26.679
EST,2016,27.66
EST,2017,29.296
EST,2018,30.496
EST,2019,31.511
EST,2020,NA
EST,2021,NA
FJI,1980,5.512
FJI,1981,5.438
FJI,1982,5.279
FJI,1983,5.124
FJI,1984,5.158
FJI,1985,5.144
FJI,1986,5.17
FJI,1987,5.185
FJI,1988,5.285
FJI,1989,5.53
FJI,1990,5.772
FJI,1991,5.801
FJI,1992,5.934
FJI,1993,6.058
FJI,1994,6.19
FJI,1995,6.315
FJI,1996,6.44
FJI,1997,6.399
FJI,1998,6.452
FJI,1999,6.642
FJI,2000,6.652
FJI,2001,6.685
FJI,2002,6.819
FJI,2003,6.93
FJI,2004,7.07
FJI,2005,7.176
FJI,2006,7.26
FJI,2007,7.243
FJI,2008,7.299
FJI,2009,7.394
FJI,2010,7.598
FJI,2011,7.843
FJI,2012,8.121
FJI,2013,8.528
FJI,2014,9.077
FJI,2015,9.48
FJI,2016,9.791
FJI,2017,10.11
FJI,2018,10.401
FJI,2019,10.522
FJI,2020,NA
FJI,2021,NA
FIN,1980,20.638
FIN,1981,21.071
FIN,1982,21.45
FIN,1983,21.871
FIN,1984,22.423
FIN,1985,22.994
FIN,1986,23.65
FIN,1987,24.543
FIN,1988,25.64
FIN,1989,26.635
FIN,1990,26.468
FIN,1991,25.312
FIN,1992,24.37
FIN,1993,24.233
FIN,1994,24.99
FIN,1995,25.946
FIN,1996,26.978
FIN,1997,28.61
FIN,1998,30.208
FIN,1999,31.649
FIN,2000,32.989
FIN,2001,33.743
FIN,2002,34.307
FIN,2003,34.781
FIN,2004,35.988
FIN,2005,36.846
FIN,2006,38.149
FIN,2007,39.596
FIN,2008,39.771
FIN,2009,38.226
FIN,2010,38.157
FIN,2011,38.555
FIN,2012,38.229
FIN,2013,37.845
FIN,2014,37.556
FIN,2015,38.086
FIN,2016,38.561
FIN,2017,39.765
FIN,2018,40.313
FIN,2019,40.707
FIN,2020,NA
FIN,2021,NA
GRC,1980,16.047
GRC,1981,15.886
GRC,1982,15.741
GRC,1983,15.735
GRC,1984,15.907
GRC,1985,16.272
GRC,1986,16.628
GRC,1987,16.682
GRC,1988,17.314
GRC,1989,17.915
GRC,1990,18.326
GRC,1991,18.793
GRC,1992,18.854
GRC,1993,18.916
GRC,1994,19.274
GRC,1995,19.728
GRC,1996,20.25
GRC,1997,21.113
GRC,1998,21.947
GRC,1999,22.595
GRC,2000,23.381
GRC,2001,24.428
GRC,2002,25.848
GRC,2003,26.962
GRC,2004,27.991
GRC,2005,28.666
GRC,2006,29.785
GRC,2007,30.45
GRC,2008,30.426
GRC,2009,29.326
GRC,2010,27.644
GRC,2011,25.564
GRC,2012,24.156
GRC,2013,23.645
GRC,2014,23.627
GRC,2015,23.667
GRC,2016,23.867
GRC,2017,24.199
GRC,2018,24.542
GRC,2019,24.795
GRC,2020,NA
GRC,2021,NA
GUY,1980,3.883
GUY,1981,3.777
GUY,1982,3.513
GUY,1983,3.295
GUY,1984,3.178
GUY,1985,3.168
GUY,1986,3.162
GUY,1987,3.166
GUY,1988,3.12
GUY,1989,3.115
GUY,1990,3.222
GUY,1991,3.405
GUY,1992,3.641
GUY,1993,3.916
GUY,1994,4.213
GUY,1995,4.484
GUY,1996,4.757
GUY,1997,5.011
GUY,1998,5.113
GUY,1999,5.236
GUY,2000,5.365
GUY,2001,5.567
GUY,2002,5.838
GUY,2003,6.105
GUY,2004,6.38
GUY,2005,6.634
GUY,2006,7.042
GUY,2007,7.468
GUY,2008,7.693
GUY,2009,7.966
GUY,2010,8.303
GUY,2011,8.664
GUY,2012,9.047
GUY,2013,9.301
GUY,2014,9.484
GUY,2015,9.686
GUY,2016,9.955
GUY,2017,10.339
GUY,2018,10.727
GUY,2019,11.027
GUY,2020,NA
GUY,2021,NA
NA,1980,NA
NA,1981,NA
NA,1982,NA
NA,1983,NA
NA,1984,NA
NA,1985,NA
NA,1986,NA
NA,1987,NA
NA,1988,NA
NA,1989,NA
NA,1990,NA
NA,1991,NA
NA,1992,NA
NA,1993,NA
NA,1994,NA
NA,1995,NA
NA,1996,NA
NA,1997,NA
NA,1998,NA
NA,1999,NA
NA,2000,NA
NA,2001,NA
NA,2002,NA
NA,2003,NA
NA,2004,NA
NA,2005,NA
NA,2006,NA
NA,2007,NA
NA,2008,NA
NA,2009,NA
NA,2010,NA
NA,2011,NA
NA,2012,NA
NA,2013,NA
NA,2014,NA
NA,2015,NA
NA,2016,NA
NA,2017,NA
NA,2018,NA
NA,2019,NA
NA,2020,NA
NA,2021,NA
ISL,1980,27.731
ISL,1981,28.599
ISL,1982,28.911
ISL,1983,28.313
ISL,1984,28.952
ISL,1985,29.814
ISL,1986,31.017
ISL,1987,32.604
ISL,1988,32.96
ISL,1989,32.619
ISL,1990,32.719
ISL,1991,32.46
ISL,1992,31.753
ISL,1993,31.707
ISL,1994,32.114
ISL,1995,32.37
ISL,1996,33.386
ISL,1997,35.309
ISL,1998,37.092
ISL,1999,38.55
ISL,2000,39.533
ISL,2001,40.066
ISL,2002,40.375
ISL,2003,41.139
ISL,2004,42.918
ISL,2005,44.539
ISL,2006,46.039
ISL,2007,47.44
ISL,2008,47.974
ISL,2009,45.51
ISL,2010,43.897
ISL,2011,43.848
ISL,2012,44.297
ISL,2013,45.157
ISL,2014,46.093
ISL,2015,48.062
ISL,2016,50.542
ISL,2017,52.422
ISL,2018,53.521
ISL,2019,54.549
ISL,2020,NA
ISL,2021,NA
ISR,1980,18.057
ISR,1981,18.539
ISR,1982,18.891
ISR,1983,19.191
ISR,1984,19.378
ISR,1985,19.759
ISR,1986,20.332
ISR,1987,21.138
ISR,1988,21.529
ISR,1989,21.789
ISR,1990,22.641
ISR,1991,23.425
ISR,1992,24.118
ISR,1993,24.752
ISR,1994,25.763
ISR,1995,27.101
ISR,1996,27.834
ISR,1997,28.656
ISR,1998,29.2
ISR,1999,29.702
ISR,2000,30.713
ISR,2001,30.695
ISR,2002,30.259
ISR,2003,29.886
ISR,2004,29.96
ISR,2005,30.117
ISR,2006,30.61
ISR,2007,31.304
ISR,2008,31.601
ISR,2009,31.78
ISR,2010,32.581
ISR,2011,33.194
ISR,2012,33.795
ISR,2013,34.55
ISR,2014,35.215
ISR,2015,35.687
ISR,2016,36.617
ISR,2017,37.446
ISR,2018,38.266
ISR,2019,39.043
ISR,2020,NA
ISR,2021,NA
KWT,1980,53.33
KWT,1981,45.319
KWT,1982,39.129
KWT,1983,36.484
KWT,1984,34.696
KWT,1985,32.001
KWT,1986,29.423
KWT,1987,28.387
KWT,1988,26.696
KWT,1989,25.687
KWT,1990,22.076
KWT,1991,19.47
KWT,1992,26.029
KWT,1993,34.631
KWT,1994,40.49
KWT,1995,44.286
KWT,1996,45.846
KWT,1997,45.799
KWT,1998,45.284
KWT,1999,43.71
KWT,2000,43.56
KWT,2001,42.85
KWT,2002,44.682
KWT,2003,50.066
KWT,2004,56.144
KWT,2005,61.947
KWT,2006,65.942
KWT,2007,66.989
KWT,2008,65.803
KWT,2009,59.3
KWT,2010,57.273
KWT,2011,59.178
KWT,2012,59.686
KWT,2013,58.109
KWT,2014,54.724
KWT,2015,50.786
KWT,2016,48.778
KWT,2017,47.09
KWT,2018,46.413
KWT,2019,45.01
KWT,2020,NA
KWT,2021,NA
LTU,1990,13.431
LTU,1991,12.399
LTU,1992,10.77
LTU,1993,9.542
LTU,1994,9.008
LTU,1995,9.17
LTU,1996,9.631
LTU,1997,10.34
LTU,1998,10.995
LTU,1999,11.313
LTU,2000,11.926
LTU,2001,12.74
LTU,2002,13.714
LTU,2003,14.992
LTU,2004,16.139
LTU,2005,17.531
LTU,2006,19.073
LTU,2007,20.653
LTU,2008,21.369
LTU,2009,20.213
LTU,2010,20.72
LTU,2011,21.972
LTU,2012,23.286
LTU,2013,24.478
LTU,2014,25.444
LTU,2015,26.338
LTU,2016,27.579
LTU,2017,29.36
LTU,2018,30.759
LTU,2019,31.785
LTU,2020,NA
LTU,2021,NA
LUX,1980,29.129
LUX,1981,28.939
LUX,1982,29.105
LUX,1983,29.599
LUX,1984,30.624
LUX,1985,31.842
LUX,1986,33.881
LUX,1987,35.79
LUX,1988,38.837
LUX,1989,42.549
LUX,1990,46
LUX,1991,49.402
LUX,1992,50.376
LUX,1993,52.21
LUX,1994,53.63
LUX,1995,54.221
LUX,1996,55.058
LUX,1997,57.222
LUX,1998,60.463
LUX,1999,64.833
LUX,2000,67.892
LUX,2001,68.898
LUX,2002,69.908
LUX,2003,70.772
LUX,2004,71.892
LUX,2005,73.738
LUX,2006,76.289
LUX,2007,78.58
LUX,2008,77.55
LUX,2009,75.345
LUX,2010,76.428
LUX,2011,76.888
LUX,2012,76.508
LUX,2013,77.151
LUX,2014,79.722
LUX,2015,81.662
LUX,2016,83.823
LUX,2017,87.404
LUX,2018,89.319
LUX,2019,92.389
LUX,2020,NA
LUX,2021,NA
MKD,1991,7.877
MKD,1992,7.36
MKD,1993,6.967
MKD,1994,6.873
MKD,1995,6.862
MKD,1996,6.893
MKD,1997,7.025
MKD,1998,7.261
MKD,1999,7.534
MKD,2000,7.808
MKD,2001,7.913
MKD,2002,8.058
MKD,2003,8.263
MKD,2004,8.593
MKD,2005,9.009
MKD,2006,9.487
MKD,2007,10.016
MKD,2008,10.565
MKD,2009,10.805
MKD,2010,11.066
MKD,2011,11.274
MKD,2012,11.359
MKD,2013,11.631
MKD,2014,12.092
MKD,2015,12.564
MKD,2016,12.952
MKD,2017,13.281
MKD,2018,13.566
MKD,2019,13.738
MKD,2020,NA
MKD,2021,NA
MYS,1980,6.852
MYS,1981,7.096
MYS,1982,7.344
MYS,1983,7.631
MYS,1984,7.855
MYS,1985,7.695
MYS,1986,7.563
MYS,1987,7.74
MYS,1988,8.152
MYS,1989,8.734
MYS,1990,9.323
MYS,1991,9.982
MYS,1992,10.675
MYS,1993,11.38
MYS,1994,12.186
MYS,1995,13.028
MYS,1996,13.737
MYS,1997,14.147
MYS,1998,13.704
MYS,1999,13.897
MYS,2000,14.404
MYS,2001,14.507
MYS,2002,14.926
MYS,2003,15.526
MYS,2004,16.217
